id,name,genre,url,popularity,acousticness,danceability,energy,instrumentalness,liveness,speechiness,duration_ms,key,loudness,mode,tempo,valence,available_market,release_date,explicit,idx
71cUqXJ3h1r0Ees6YdENLU,Coffee,folk,https://open.spotify.com/track/71cUqXJ3h1r0Ees6YdENLU,59.0,0.348,0.457,0.455,0.00122,0.142,0.188,269693.0,0.0,-8.112,1.0,100.049,0.163,1.0,2014-05-13,0.0,3440
6ac6RlvEhiFraIxBYHhg1j,A Pirate Looks At Forty,folk,https://open.spotify.com/track/6ac6RlvEhiFraIxBYHhg1j,56.0,0.79,0.565,0.225,4.06e-05,0.113,0.0342,235360.0,7.0,-17.384,1.0,118.937,0.415,79.0,1974-01-01,0.0,3441
3zxklD2EGecZre9MjEEvIU,Blue Bayou,folk,https://open.spotify.com/track/3zxklD2EGecZre9MjEEvIU,64.0,0.7390000000000001,0.732,0.161,0.000379,0.105,0.0306,239399.0,11.0,-12.817,1.0,95.21,0.5,77.0,1977,0.0,3442
0hhzJEusz6r7f0eL1Uc8kw,Here Comes The Sun,folk,https://open.spotify.com/track/0hhzJEusz6r7f0eL1Uc8kw,58.0,0.8029999999999999,0.698,0.643,0.0799,0.7040000000000001,0.0649,254000.0,2.0,-16.985,1.0,128.22,0.7140000000000001,78.0,1972,0.0,3443
1LTWcRVy9o96Zzn29wXLsa,Garden Song,folk,https://open.spotify.com/track/1LTWcRVy9o96Zzn29wXLsa,65.0,0.868,0.371,0.256,0.00507,0.112,0.227,220065.0,0.0,-16.7,1.0,195.674,0.171,79.0,2020-02-26,0.0,3444
3x1v32I3SZNvC7q7bDhcGm,Black Water - Single Version,folk,https://open.spotify.com/track/3x1v32I3SZNvC7q7bDhcGm,64.0,0.334,0.5429999999999999,0.307,0.0,0.044,0.0414,258159.0,2.0,-18.253,1.0,168.169,0.649,78.0,1976-10-29,0.0,3445
6kLqKntp2x4QVXHwqLHMYm,Such Great Heights,folk,https://open.spotify.com/track/6kLqKntp2x4QVXHwqLHMYm,61.0,0.8079999999999999,0.61,0.275,0.913,0.403,0.028,251280.0,6.0,-10.644,1.0,94.088,0.552,79.0,2009-05-19,0.0,3446
0B1zVsLqmV9ibIFdNS5tGs,I Saw the Light,folk,https://open.spotify.com/track/0B1zVsLqmV9ibIFdNS5tGs,51.0,0.0531,0.583,0.833,5.570000000000001e-05,0.16,0.0343,182800.0,0.0,-8.29,1.0,119.884,0.81,1.0,1972,0.0,3447
0Ulxa4or5zsSFIJc7rEao0,In The Light,folk,https://open.spotify.com/track/0Ulxa4or5zsSFIJc7rEao0,49.0,0.835,0.6890000000000001,0.41,0.0276,0.1,0.0275,231867.0,9.0,-9.629,1.0,97.725,0.248,1.0,2016-04-08,0.0,3448
2jxqu3v4AZAhUNvdAbDGet,New York Minute,folk,https://open.spotify.com/track/2jxqu3v4AZAhUNvdAbDGet,57.0,0.334,0.551,0.289,0.0,0.0379,0.0262,395400.0,8.0,-12.214,0.0,132.13299999999998,0.117,3.0,1989-01-01,0.0,3449
1EuqRlDP9RuzeCRVcjr1PY,Jungle Love,folk,https://open.spotify.com/track/1EuqRlDP9RuzeCRVcjr1PY,55.0,0.198,0.495,0.6970000000000001,0.000914,0.75,0.218,187600.0,7.0,-12.325,0.0,145.827,0.8320000000000001,79.0,1977-01-01,0.0,3451
5UwbnHhjnbinJH8TefuQfN,Long Cool Woman (In a Black Dress) - 1999 Remaster,folk,https://open.spotify.com/track/5UwbnHhjnbinJH8TefuQfN,64.0,0.411,0.757,0.868,0.00221,0.355,0.062,199200.0,9.0,-9.326,1.0,138.923,0.815,1.0,1971-10-08,0.0,3452
474uVhyGgK5MtY9gMcDgGl,It's Called: Freefall,folk,https://open.spotify.com/track/474uVhyGgK5MtY9gMcDgGl,65.0,0.632,0.7440000000000001,0.516,0.0,0.605,0.0513,152293.0,2.0,-6.365,1.0,97.944,0.281,79.0,2018-04-06,1.0,3453
7gYwIAHB6VxzLJFSZMMv8i,I Forget Where We Were,folk,https://open.spotify.com/track/7gYwIAHB6VxzLJFSZMMv8i,62.0,0.475,0.305,0.462,0.122,0.0916,0.0338,281213.0,0.0,-9.57,1.0,113.468,0.181,74.0,2014-10-20,0.0,3454
6W49z468BT75GsO2tCcBtq,Even the Darkness Has Arms,folk,https://open.spotify.com/track/6W49z468BT75GsO2tCcBtq,62.0,0.813,0.508,0.652,0.14800000000000002,0.29,0.0429,230518.0,11.0,-13.102,1.0,101.313,0.746,79.0,2014-10-06,0.0,3455
16ro1is6DmDKkarlJMBbzV,When It Lands,folk,https://open.spotify.com/track/16ro1is6DmDKkarlJMBbzV,59.0,0.444,0.727,0.48,0.0,0.118,0.0987,269053.0,5.0,-9.278,0.0,120.025,0.369,79.0,2018-04-06,0.0,3456
2IxOGK5JJIhi2Alx5BA7oe,I Found Out,folk,https://open.spotify.com/track/2IxOGK5JJIhi2Alx5BA7oe,58.0,0.0131,0.605,0.713,0.0,0.445,0.0295,233039.0,2.0,-5.353,1.0,103.342,0.458,79.0,2019-05-17,0.0,3457
1gJOqXpRjz9GeEEwQpcujK,You Are So Beautiful,folk,https://open.spotify.com/track/1gJOqXpRjz9GeEEwQpcujK,57.0,0.846,0.297,0.182,0.00267,0.134,0.0298,159640.0,1.0,-10.944,1.0,83.391,0.092,3.0,1974-01-01,0.0,3458
0YZ3J8xzGwLOg4yEgST1YK,With A Little Help From My Friends,folk,https://open.spotify.com/track/0YZ3J8xzGwLOg4yEgST1YK,70.0,0.28800000000000003,0.307,0.43,0.000994,0.0988,0.0629,312173.0,2.0,-11.333,1.0,145.224,0.305,79.0,1969-05-01,0.0,3459
68A8M94uf0m5bM5sxf3Tn8,Alone with You,folk,https://open.spotify.com/track/68A8M94uf0m5bM5sxf3Tn8,61.0,0.7979999999999999,0.5529999999999999,0.274,7.13e-06,0.103,0.0379,186584.0,1.0,-12.564,1.0,86.67200000000003,0.208,79.0,2016-09-09,0.0,3461
4Vn7TykT27PIygBiZjTR2s,Hotel California - 2013 Remaster,folk,https://open.spotify.com/track/4Vn7TykT27PIygBiZjTR2s,57.0,0.00574,0.579,0.508,0.0004940000000000001,0.0575,0.027000000000000003,391376.0,2.0,-9.484,1.0,147.125,0.609,2.0,2003-10-21,0.0,3463
26jTwp6phFiELR3454BUTk,Iffy,folk,https://open.spotify.com/track/26jTwp6phFiELR3454BUTk,56.0,0.7929999999999999,0.425,0.294,8.43e-06,0.3670000000000001,0.0498,236348.0,10.0,-10.754,1.0,186.027,0.312,79.0,2016-03-08,0.0,3464
0lp0bQqzyLmNNHHFYRaaJf,...Familiar Place,folk,https://open.spotify.com/track/0lp0bQqzyLmNNHHFYRaaJf,55.0,0.0128,0.214,0.14800000000000002,0.058,0.113,0.037000000000000005,175777.0,7.0,-17.775,1.0,46.591,0.0277,79.0,2016-06-22,0.0,3465
4GAI8BxeMgrvhZNEU59UfR,"Sugar, Sugar",folk,https://open.spotify.com/track/4GAI8BxeMgrvhZNEU59UfR,60.0,0.757,0.757,0.647,3.08e-06,0.0972,0.0299,169626.0,2.0,-10.264,1.0,122.771,0.97,79.0,2007-01-01,0.0,3467
5rP9Weh1uFtlyRGqnzyQnd,Towers,folk,https://open.spotify.com/track/5rP9Weh1uFtlyRGqnzyQnd,55.0,0.945,0.35,0.334,0.703,0.273,0.0323,188040.0,9.0,-12.412,1.0,91.592,0.131,47.0,2011-06-21,0.0,3469
2iqKVzMZpyUVPwxIVaQkhm,Woodstock,folk,https://open.spotify.com/track/2iqKVzMZpyUVPwxIVaQkhm,56.0,0.121,0.458,0.539,0.00944,0.17,0.0571,233773.0,4.0,-12.402,0.0,118.928,0.56,79.0,1970-03-11,0.0,3470
47PdEZPuwJ1wOBCVexAm5O,You and I,folk,https://open.spotify.com/track/47PdEZPuwJ1wOBCVexAm5O,56.0,0.0644,0.733,0.525,0.113,0.109,0.0312,243946.0,9.0,-7.973,0.0,111.922,0.466,19.0,2020-02-28,0.0,3471
6ft9PAgNOjmZ2kFVP7LGqb,Can't Take My Eyes off You,folk,https://open.spotify.com/track/6ft9PAgNOjmZ2kFVP7LGqb,69.0,0.5660000000000001,0.575,0.764,1.07e-05,0.0692,0.0746,203240.0,4.0,-7.447999999999999,1.0,123.821,0.536,78.0,2003-01-14,0.0,3472
3ZAJJoHHCVGLIoScl26Hf4,Uh Huh,folk,https://open.spotify.com/track/3ZAJJoHHCVGLIoScl26Hf4,56.0,0.0188,0.584,0.81,0.0,0.313,0.0406,142443.0,11.0,-3.092,1.0,119.859,0.57,78.0,2019-04-19,0.0,3473
4vpeKl0vMGdAXpZiQB2Dtd,White Rabbit,folk,https://open.spotify.com/track/4vpeKl0vMGdAXpZiQB2Dtd,69.0,0.486,0.551,0.293,0.000273,0.0864,0.0272,150640.0,2.0,-12.503,1.0,106.798,0.322,79.0,1967,0.0,3474
4rCrSoFxqRFmnHQyFGlkbA,Shark Smile - Edit,folk,https://open.spotify.com/track/4rCrSoFxqRFmnHQyFGlkbA,61.0,0.0769,0.688,0.737,0.6409999999999999,0.114,0.0678,194760.0,6.0,-9.31,0.0,131.042,0.6659999999999999,77.0,2017-05-08,0.0,3476
6pro0cjgB0tU0V1tifYA2i,Baby Don't Leave Me Alone With My Thoughts,folk,https://open.spotify.com/track/6pro0cjgB0tU0V1tifYA2i,53.0,0.396,0.6729999999999999,0.737,1.19e-05,0.0947,0.0507,213933.0,11.0,-4.2010000000000005,1.0,99.725,0.586,79.0,2018-05-04,0.0,3477
53DRkI3ebM3SbSQm4gQ1vF,Part of Me,folk,https://open.spotify.com/track/53DRkI3ebM3SbSQm4gQ1vF,56.0,0.434,0.679,0.608,1.33e-05,0.0942,0.034,246573.0,7.0,-8.334,1.0,111.803,0.735,79.0,2013-08-16,0.0,3478
4NRQwaks9r58tTDvr4iEyv,In the Midnight Hour,folk,https://open.spotify.com/track/4NRQwaks9r58tTDvr4iEyv,62.0,0.12,0.75,0.444,3.69e-06,0.118,0.0403,157160.0,4.0,-8.63,1.0,111.919,0.8490000000000001,79.0,1965,0.0,3480
4cURHmiuYii52BVbhrGbv0,"Lullabye (Goodnight, My Angel)",folk,https://open.spotify.com/track/4cURHmiuYii52BVbhrGbv0,57.0,0.948,0.442,0.157,0.0,0.224,0.0324,214400.0,7.0,-13.791,1.0,76.48,0.22,79.0,1993-08-10,0.0,3482
74jZhGv0fdLaf9q8AZZ15k,Please Mr. Postman,folk,https://open.spotify.com/track/74jZhGv0fdLaf9q8AZZ15k,64.0,0.139,0.664,0.547,1.79e-06,0.239,0.0281,172733.0,9.0,-11.594,1.0,132.94299999999998,0.964,79.0,1975-06-06,0.0,3483
5HQEmiV2lKnSO6qa2fsR7x,I'm Not In Love,folk,https://open.spotify.com/track/5HQEmiV2lKnSO6qa2fsR7x,70.0,0.685,0.404,0.523,0.0004980000000000001,0.282,0.0575,366640.0,4.0,-15.7,1.0,133.738,0.16399999999999998,79.0,1975,0.0,3484
2lQv5l2Bmf7hYyYwjNe2lC,Sober,folk,https://open.spotify.com/track/2lQv5l2Bmf7hYyYwjNe2lC,61.0,0.884,0.389,0.398,3.620000000000001e-05,0.0776,0.0726,199166.0,8.0,-11.687,1.0,117.078,0.464,79.0,2020-03-04,1.0,3485
0QrUw86ZKRgNGGgrvC5yC5,Lost,folk,https://open.spotify.com/track/0QrUw86ZKRgNGGgrvC5yC5,59.0,0.327,0.575,0.711,0.0,0.112,0.0886,224305.0,7.0,-6.0470000000000015,0.0,139.44,0.532,79.0,2019-10-04,0.0,3486
2h23bjG8B3bcD47HBu6bHG,Late in the Evening,folk,https://open.spotify.com/track/2h23bjG8B3bcD47HBu6bHG,60.0,0.199,0.72,0.88,0.0246,0.0865,0.0406,242706.0,5.0,-8.988,1.0,118.623,0.961,79.0,1980-08-01,0.0,3487
4VNWVzVj6QnNwasZBjPGdu,Futile Devices,folk,https://open.spotify.com/track/4VNWVzVj6QnNwasZBjPGdu,55.0,0.993,0.579,0.292,0.916,0.0895,0.034,133266.0,4.0,-18.643,1.0,140.188,0.376,79.0,2010-10-12,0.0,3488
4cMHCRLPNoEbpnl2rz6GS9,Back on the Chain Gang - 2007 Remaster,folk,https://open.spotify.com/track/4cMHCRLPNoEbpnl2rz6GS9,63.0,0.116,0.598,0.901,0.0401,0.17800000000000002,0.0359,231120.0,2.0,-6.081,1.0,153.24,0.8140000000000001,79.0,1984,0.0,3489
3nvuPQTw2zuFAVuLsC9IYQ,Nothing Compares 2 U,folk,https://open.spotify.com/track/3nvuPQTw2zuFAVuLsC9IYQ,72.0,0.0425,0.511,0.574,2.33e-05,0.105,0.0273,280040.0,5.0,-7.016,1.0,119.917,0.161,79.0,1990-07-01,0.0,3490
47QsP5uPZp3he5UrVsK8bs,Paradise,folk,https://open.spotify.com/track/47QsP5uPZp3he5UrVsK8bs,55.0,0.792,0.583,0.239,0.0,0.199,0.0293,195600.0,2.0,-13.85,1.0,81.528,0.512,79.0,1971,0.0,3492
1CSLeVCXmetBh8IkTPMFdL,I'm a Believer,folk,https://open.spotify.com/track/1CSLeVCXmetBh8IkTPMFdL,58.0,0.595,0.503,0.772,2.47e-06,0.199,0.0322,165613.0,0.0,-6.205,1.0,79.462,0.935,79.0,2003,0.0,3493
6Qwuw0eOeszVlewLpu24gR,I'm with You,folk,https://open.spotify.com/track/6Qwuw0eOeszVlewLpu24gR,66.0,0.805,0.657,0.396,1.58e-06,0.103,0.0293,239786.0,7.0,-9.255,1.0,110.003,0.115,77.0,2018-02-23,0.0,3494
0RAn8LOs5QVMLy2xH30bUj,Second Chance,folk,https://open.spotify.com/track/0RAn8LOs5QVMLy2xH30bUj,55.0,0.166,0.664,0.426,0.0,0.0652,0.0282,304693.0,10.0,-12.852,1.0,118.785,0.518,76.0,1988-01-01,0.0,3495
0dlTFvu6sfzEenCh2IAPmu,Maybe It Was Me,folk,https://open.spotify.com/track/0dlTFvu6sfzEenCh2IAPmu,64.0,0.7290000000000001,0.457,0.333,0.0,0.166,0.131,179320.0,5.0,-9.76,1.0,166.463,0.251,79.0,2018-09-28,1.0,3496
3DgNj1aYbSRVoVO8yX7DRt,Girl,folk,https://open.spotify.com/track/3DgNj1aYbSRVoVO8yX7DRt,53.0,0.0549,0.685,0.677,0.0033200000000000005,0.285,0.11,209893.0,3.0,-6.5520000000000005,1.0,149.421,0.855,3.0,2005-01-01,0.0,3497
0AL7fmMtY7HI7TghEWtAKx,Going to the Country,folk,https://open.spotify.com/track/0AL7fmMtY7HI7TghEWtAKx,52.0,0.537,0.4270000000000001,0.7040000000000001,0.000104,0.14400000000000002,0.0467,261013.0,1.0,-8.635,1.0,176.2,0.705,79.0,2018-03-16,0.0,3498
51ueZKM83MTRv9rgiDfI6Y,Walkin' Back to Georgia,folk,https://open.spotify.com/track/51ueZKM83MTRv9rgiDfI6Y,65.0,0.621,0.6609999999999999,0.518,1.7800000000000002e-05,0.0953,0.0319,170759.0,6.0,-10.061,0.0,127.266,0.7759999999999999,78.0,1972-04-01,0.0,3499
2R7wWpUMPrNw1wKVaaNy6l,Sem Rumo Ao Léu - Ao Vivo,forro,https://open.spotify.com/track/2R7wWpUMPrNw1wKVaaNy6l,42.0,0.275,0.6459999999999999,0.878,2.95e-06,0.597,0.0388,167090.0,2.0,-3.864,1.0,165.00099999999995,0.779,78.0,2019-06-20,0.0,3500
5x2x2j2s1wuQu9qlwL1Gmi,Ressaca de Saudade,forro,https://open.spotify.com/track/5x2x2j2s1wuQu9qlwL1Gmi,39.0,0.0613,0.399,0.931,7.38e-06,0.206,0.07,187968.0,11.0,-2.784,0.0,177.805,0.7509999999999999,79.0,2017-03-31,0.0,3502
1WFX4mieh9Y7qeJG12MdSB,Bom Dia Tristeza,forro,https://open.spotify.com/track/1WFX4mieh9Y7qeJG12MdSB,16.0,0.672,0.325,0.195,0.00433,0.116,0.0316,179000.0,11.0,-10.569,0.0,62.288,0.182,77.0,2006-01-01,0.0,3503
5AkXRvObBlszQeWDyEgXke,Bunda Balancando,forro,https://open.spotify.com/track/5AkXRvObBlszQeWDyEgXke,41.0,0.235,0.812,0.7,0.0,0.0284,0.13699999999999998,119144.0,2.0,-8.809,1.0,169.919,0.82,79.0,2019-05-19,0.0,3504
2YvFuxpoNlpsJZjhjs6OPE,A Coisa Mais Linda Que Existe,forro,https://open.spotify.com/track/2YvFuxpoNlpsJZjhjs6OPE,30.0,0.551,0.619,0.36,2.52e-05,0.275,0.0339,240000.0,0.0,-14.642,1.0,128.477,0.675,66.0,1969-01-01,0.0,3505
36YA770qI7n5drevl6Haw9,Código Cama - Ao Vivo,forro,https://open.spotify.com/track/36YA770qI7n5drevl6Haw9,38.0,0.161,0.564,0.926,0.0,0.7659999999999999,0.0747,185373.0,2.0,-3.103,1.0,113.847,0.457,79.0,2017-07-21,0.0,3506
5cSOA5Ji0JQbkbZ3dWhOoU,O Sal Da Terra,forro,https://open.spotify.com/track/5cSOA5Ji0JQbkbZ3dWhOoU,17.0,0.112,0.419,0.633,3.4e-05,0.275,0.037000000000000005,207373.0,0.0,-11.522,1.0,106.696,0.35100000000000003,77.0,1998-01-01,0.0,3507
3cR6v2bOwqi7znC8P5Vs1T,Maracatu Atômico,forro,https://open.spotify.com/track/3cR6v2bOwqi7znC8P5Vs1T,51.0,0.0142,0.748,0.7290000000000001,0.000272,0.214,0.0969,284173.0,1.0,-8.924,0.0,95.743,0.264,79.0,1996-05-15,0.0,3508
2tN9tPQGQFFFYcSCKdZRUB,A Vida É Uma Festa,forro,https://open.spotify.com/track/2tN9tPQGQFFFYcSCKdZRUB,51.0,0.341,0.726,0.924,1.38e-06,0.0769,0.0329,180285.0,0.0,-3.0010000000000003,1.0,151.985,0.941,78.0,2019-07-20,0.0,3509
42G8nHyHOruX6kp9CTqGLf,Hakearam-Me,forro,https://open.spotify.com/track/42G8nHyHOruX6kp9CTqGLf,57.0,0.161,0.522,0.616,0.0,0.114,0.0556,195718.0,2.0,-4.877,0.0,129.784,0.79,79.0,2020-01-10,0.0,3510
6NAsiy8bVS2hx95ofthfSV,Insensatez,forro,https://open.spotify.com/track/6NAsiy8bVS2hx95ofthfSV,53.0,0.95,0.495,0.223,0.101,0.119,0.0306,160080.0,5.0,-13.857,1.0,76.92399999999998,0.217,78.0,2016-01-29,0.0,3511
1uird7fgoOaLl0NsFk3aMG,Pano de Chão,forro,https://open.spotify.com/track/1uird7fgoOaLl0NsFk3aMG,21.0,0.366,0.685,0.706,0.0,0.135,0.0433,205013.0,9.0,-4.427,0.0,81.985,0.957,79.0,2005,0.0,3512
6rp8AF9qugShp8AdkWaE08,Vermelho (feat. David Assayag),forro,https://open.spotify.com/track/6rp8AF9qugShp8AdkWaE08,49.0,0.608,0.513,0.632,0.0,0.101,0.0392,419493.0,2.0,-8.622,1.0,83.179,0.8009999999999999,79.0,1996-11-06,0.0,3513
6yHqnquTGEC6ABIRfrBp6x,Sorte,forro,https://open.spotify.com/track/6yHqnquTGEC6ABIRfrBp6x,55.0,0.862,0.616,0.154,0.0,0.107,0.0298,184569.0,7.0,-10.627,1.0,104.261,0.443,78.0,2018-07-20,0.0,3514
6jXgNecPr5RMTAQ0a9DGIT,O Matuto se Apaixonou,forro,https://open.spotify.com/track/6jXgNecPr5RMTAQ0a9DGIT,56.0,0.294,0.672,0.826,4.73e-06,0.0933,0.0516,125000.0,7.0,-4.689,1.0,155.967,0.964,79.0,2020-03-07,0.0,3515
0xr6M6ceEFaog9kgmIl5fI,Falamansa Song,forro,https://open.spotify.com/track/0xr6M6ceEFaog9kgmIl5fI,41.0,0.325,0.627,0.5820000000000001,2.26e-05,0.125,0.0362,234053.0,4.0,-8.386000000000001,1.0,107.84,0.88,79.0,2000,0.0,3516
6WEag0EvrG3T2LGOqcQyMA,Moldura,forro,https://open.spotify.com/track/6WEag0EvrG3T2LGOqcQyMA,45.0,0.6729999999999999,0.436,0.826,3.14e-05,0.101,0.0489,217720.0,2.0,-5.61,0.0,83.764,0.8540000000000001,79.0,2007-07-11,0.0,3517
6j7cLMzPmnmlP5f6qQk9Cl,Se Eu Quiser Falar Com Deus,forro,https://open.spotify.com/track/6j7cLMzPmnmlP5f6qQk9Cl,57.0,0.941,0.5720000000000001,0.109,8.41e-05,0.355,0.0483,275882.0,2.0,-11.712,1.0,96.228,0.134,79.0,2019-07-25,0.0,3518
4SV2MHwNKOlXFYxUQgc5j6,E a vida mudou,forro,https://open.spotify.com/track/4SV2MHwNKOlXFYxUQgc5j6,41.0,0.396,0.6,0.551,0.0252,0.104,0.0409,208453.0,7.0,-9.82,1.0,93.873,0.764,79.0,2006-06-19,0.0,3520
3fYRK5egBoSGudm9BK5DJw,So Você Não Vê,forro,https://open.spotify.com/track/3fYRK5egBoSGudm9BK5DJw,19.0,0.659,0.747,0.731,0.0,0.109,0.0835,198321.0,6.0,-4.15,1.0,142.909,0.628,79.0,2020-04-20,0.0,3521
2TETuJ9a2mU6Y8JmUQPVtE,Lindo Lago do Amor,forro,https://open.spotify.com/track/2TETuJ9a2mU6Y8JmUQPVtE,29.0,0.307,0.7020000000000001,0.9,0.0,0.21600000000000005,0.0933,230013.0,6.0,-1.5590000000000002,0.0,151.84799999999996,0.92,78.0,2007-12-05,0.0,3522
4VgscTrniWL3ONmbllHXOW,Tô Limpando Você Da Minha Vida - Ao Vivo,forro,https://open.spotify.com/track/4VgscTrniWL3ONmbllHXOW,48.0,0.151,0.589,0.971,0.0,0.0885,0.0526,202840.0,5.0,-2.768,0.0,92.206,0.892,79.0,2016-08-19,0.0,3523
456nQoGd4zPrJtfeugR221,Cracudo,forro,https://open.spotify.com/track/456nQoGd4zPrJtfeugR221,61.0,0.248,0.638,0.664,0.0,0.117,0.126,171696.0,11.0,-5.419,1.0,129.30100000000002,0.55,79.0,2020-01-10,0.0,3524
5ac0YTpOaDX9wEYYyGCglL,Ar-Condicionado No 15 - Ao Vivo,forro,https://open.spotify.com/track/5ac0YTpOaDX9wEYYyGCglL,57.0,0.0851,0.623,0.892,3.86e-06,0.779,0.08900000000000001,168240.0,7.0,-4.128,1.0,127.787,0.6629999999999999,79.0,2017-07-21,0.0,3525
1SA60f6E80FHeeYBwKSikE,Nosso Xote,forro,https://open.spotify.com/track/1SA60f6E80FHeeYBwKSikE,53.0,0.528,0.614,0.516,0.0,0.205,0.0416,223826.0,10.0,-5.9670000000000005,1.0,144.65200000000004,0.732,79.0,2018-09-05,0.0,3527
4S18cCp2R0Z0SdbCwNC4ZL,Mama África,forro,https://open.spotify.com/track/4S18cCp2R0Z0SdbCwNC4ZL,50.0,0.648,0.6759999999999999,0.469,0.0,0.987,0.0482,214826.0,1.0,-8.715,0.0,163.709,0.885,79.0,1995,0.0,3528
1qC7qiz0yVY4tsQetbZhKz,Vai Coleguinha,forro,https://open.spotify.com/track/1qC7qiz0yVY4tsQetbZhKz,41.0,0.444,0.693,0.943,0.0,0.374,0.103,137040.0,7.0,-4.386,1.0,99.255,0.843,79.0,2014-07-21,0.0,3530
1cAQhLQAW235Kyy1Lnz3ZR,Lenha,forro,https://open.spotify.com/track/1cAQhLQAW235Kyy1Lnz3ZR,58.0,0.33,0.526,0.6729999999999999,2.6600000000000006e-05,0.0937,0.0358,249706.0,0.0,-7.8889999999999985,1.0,81.063,0.333,79.0,1999,0.0,3532
3GOsl0pKwdZWVS8inRaDpR,"Chicleteiro Eu, Chicleteira Ela",forro,https://open.spotify.com/track/3GOsl0pKwdZWVS8inRaDpR,37.0,0.33,0.6779999999999999,0.911,0.0,0.838,0.0378,207186.0,9.0,-4.4510000000000005,0.0,142.091,0.852,79.0,2007-01-16,0.0,3533
7MfDBnCpfBWlACAURU2dFP,Dilema,forro,https://open.spotify.com/track/7MfDBnCpfBWlACAURU2dFP,32.0,0.662,0.769,0.423,1.16e-05,0.14800000000000002,0.0568,226600.0,11.0,-11.094,1.0,101.9,0.41,79.0,2013-05-17,0.0,3534
0BxKUXA8mZp9EYx6H4mHwF,Eu Não Vou Mais Chorar,forro,https://open.spotify.com/track/0BxKUXA8mZp9EYx6H4mHwF,41.0,0.521,0.65,0.898,1.51e-06,0.387,0.0468,190078.0,9.0,-7.04,1.0,182.016,0.961,79.0,2012-01-23,0.0,3535
2ifHmsrJ0aj4t8QdyNosmV,Sandra,forro,https://open.spotify.com/track/2ifHmsrJ0aj4t8QdyNosmV,36.0,0.511,0.477,0.8,0.0114,0.128,0.0586,287546.0,2.0,-8.86,1.0,171.774,0.92,79.0,1977,0.0,3537
3WFnHZPdRzlUo4TuMWDEtE,Mal de Ex - Ao Vivo,forro,https://open.spotify.com/track/3WFnHZPdRzlUo4TuMWDEtE,42.0,0.0351,0.542,0.915,0.0,0.478,0.0478,162208.0,0.0,-4.398,1.0,164.929,0.8540000000000001,78.0,2020-02-07,0.0,3539
3KVDM9shwWEbLsRpimCuTn,"Tenha Fé, Pois Amanhã um Lindo Dia Vai Nascer",forro,https://open.spotify.com/track/3KVDM9shwWEbLsRpimCuTn,40.0,0.208,0.77,0.838,9.54e-06,0.142,0.0411,167466.0,5.0,-8.654,1.0,93.143,0.967,79.0,1971-07-14,0.0,3541
3u1IbWOLfFpIAUPcI5gyqC,Onde Eu Errei,forro,https://open.spotify.com/track/3u1IbWOLfFpIAUPcI5gyqC,24.0,0.379,0.597,0.759,0.0,0.261,0.0443,214021.0,0.0,-6.363,0.0,156.05700000000004,0.69,79.0,2015-04-01,0.0,3542
3dg5bIZVUsAySwkjKBHsvZ,Nuvem de Lágrimas (feat. Chitãozinho & Xororó),forro,https://open.spotify.com/track/3dg5bIZVUsAySwkjKBHsvZ,28.0,0.551,0.515,0.469,0.0,0.435,0.0292,255960.0,5.0,-9.995,1.0,107.062,0.652,79.0,1989-03-30,0.0,3543
0a6G2FItnJR3r22n5T1opv,Socadão,forro,https://open.spotify.com/track/0a6G2FItnJR3r22n5T1opv,20.0,0.462,0.764,0.589,4.46e-05,0.033,0.141,163892.0,7.0,-6.716,0.0,147.373,0.957,79.0,2020-04-17,0.0,3545
4EgVViW2SyAHRbUk2Sk2hL,Coração - Ao Vivo,forro,https://open.spotify.com/track/4EgVViW2SyAHRbUk2Sk2hL,43.0,0.591,0.5329999999999999,0.931,2.81e-05,0.725,0.146,237813.0,9.0,-3.817,1.0,170.392,0.711,79.0,2014-09-06,0.0,3546
0lq9TEXMVVSDcaj1azH6Po,O Trem Azul,forro,https://open.spotify.com/track/0lq9TEXMVVSDcaj1azH6Po,41.0,0.0247,0.5670000000000001,0.382,1.51e-05,0.297,0.0336,245506.0,0.0,-14.031,1.0,128.863,0.337,79.0,1972-01-03,0.0,3548
7B6IMwAnRBybXTTZjegTHA,Novo Namorado,forro,https://open.spotify.com/track/7B6IMwAnRBybXTTZjegTHA,42.0,0.319,0.64,0.867,0.0,0.104,0.0353,165760.0,5.0,-6.386,1.0,180.182,0.922,79.0,2009-05-08,0.0,3549
3DJvJBYZEMGOjHmzwwpJaB,O samba da minha terra,forro,https://open.spotify.com/track/3DJvJBYZEMGOjHmzwwpJaB,30.0,0.374,0.471,0.927,0.000117,0.0671,0.0648,207160.0,10.0,-6.322,1.0,111.627,0.7659999999999999,49.0,1973,0.0,3550
4H58MrAA2UHlMuW06g2w6K,Investe em Mim (feat. Jonas Esticado),forro,https://open.spotify.com/track/4H58MrAA2UHlMuW06g2w6K,46.0,0.506,0.574,0.66,0.0,0.271,0.0335,170554.0,9.0,-6.824,1.0,159.89,0.763,79.0,2019-11-28,0.0,3551
6zjRZo0isGd44pXkfYUq96,Tentei Te Esquecer,forro,https://open.spotify.com/track/6zjRZo0isGd44pXkfYUq96,17.0,0.22,0.614,0.966,0.0,0.0753,0.0535,199453.0,0.0,-3.878,1.0,107.958,0.841,78.0,2020-02-28,0.0,3552
