,id,name,artist,genre,popularity,acousticness,danceability,energy,instrumentalness,liveness,speechiness,duration_ms,key,loadness,mode,tempo,valence,available_market,release_date,explicit
117,30iSNd6DxmwLaM8K8OR4sT,Girl! (You Got to Forgive Him),Sharon Jones & The Dap-Kings,afrobeat,24.0,0.5,0.31,0.556,0.0,0.216,0.0335,249333.0,11.0,-6.979,1.0,161.879,0.508,79.0,2017-11-17,0.0
118,3UZ8WlceXd5kDmnpNvA8Dd,Easy To Come Home,Dojo Cuts,afrobeat,48.0,0.513,0.779,0.499,0.00907,0.0769,0.0392,213933.0,4.0,-8.311,0.0,92.546,0.731,79.0,2012-04-16,1.0
119,6JYHUZHukHk0EYrQt3UoFg,Fish in the Dish,Sharon Jones & The Dap-Kings,afrobeat,26.0,0.331,0.54,0.754,0.0078,0.0667,0.048,198000.0,0.0,-5.167,0.0,175.105,0.754,79.0,2005-01-25,0.0
120,5hkcYBrrGFkoQqMKsdX4Xq,Unathi,El Michels Affair,afrobeat,39.0,0.0784,0.506,0.643,0.029,0.0885,0.0405,213932.0,4.0,-7.633,0.0,107.126,0.791,79.0,2018-06-22,0.0
121,7tfgTsDzvAxFdB6ryqol6l,Keito (with Ry Cooder),Ali Farka Touré,afrobeat,32.0,0.391,0.52,0.338,2.47e-05,0.0836,0.0529,342933.0,9.0,-18.348,0.0,118.469,0.645,78.0,1994-03-28,0.0
122,0R1P6xtRxAQRS0UMo4wkgg,Estalactitas,Jorge Drexler,afrobeat,49.0,0.797,0.772,0.63,0.0646,0.0821,0.0335,261066.0,0.0,-8.885,1.0,136.019,0.909,79.0,2017-09-22,0.0
123,5YnyA2XqNiD0Rcrma0R0IU,Power of Soul,Idris Muhammad,afrobeat,26.0,0.00857,0.476,0.755,0.614,0.0902,0.0515,424160.0,11.0,-7.328,0.0,163.139,0.617,22.0,1974,0.0
124,1pt8kpkzmQ9O3xn4qCxL4Y,"Quizas, Quizas, Quizas",Manu Dibango,afrobeat,45.0,0.434,0.556,0.504,0.861,0.0885,0.0332,395066.0,1.0,-7.122,0.0,111.268,0.838,79.0,2018-10-26,0.0
125,49BLl25vhd5cXQx0FfpwWb,Soixante Trois,Tinariwen,afrobeat,28.0,0.652,0.737,0.29,0.544,0.118,0.0338,253626.0,7.0,-13.044,1.0,77.703,0.248,79.0,2007-01-01,0.0
126,2pAL9nprhUNfcmpMPGGdcD,Will I Get Off Easy,Lee Fields & The Expressions,afrobeat,42.0,0.0559,0.589,0.573,2.3e-06,0.0671,0.0269,209826.0,2.0,-4.758,1.0,141.454,0.74,79.0,2019-04-05,0.0
127,1DVpPAU2rReoyUk5Zfrmox,The Grunt,The J.B.'s,afrobeat,26.0,0.0785,0.716,0.768,0.725,0.187,0.142,167666.0,9.0,-6.304,1.0,105.672,0.829,79.0,1972-01-01,0.0
128,7pW8qktBmU1SLIDeiVb8PP,Dansaki,Lara George,afrobeat,40.0,0.0619,0.701,0.94,0.0288,0.0962,0.0497,324572.0,4.0,-2.963,1.0,139.497,0.945,79.0,2012-06-11,0.0
129,6ltEROUPq7bgFLdivUcr5v,Grazing In The Grass,Hugh Masekela,afrobeat,18.0,0.645,0.667,0.629,0.912,0.253,0.0287,158013.0,5.0,-9.348,1.0,107.567,0.878,3.0,2006-01-01,0.0
130,3vrIi1Ie4k0baJUVcVgleS,4th Chamber,El Michels Affair,afrobeat,38.0,6.78e-05,0.639,0.716,0.784,0.459,0.0326,182384.0,8.0,-5.638,0.0,92.309,0.0991,79.0,2017-04-14,0.0
131,6gUUERbRME9MKaAMIAa1I3,Chiquitita,Juanafé,afrobeat,47.0,0.667,0.715,0.556,0.0,0.132,0.0453,284875.0,9.0,-6.102,1.0,87.973,0.902,79.0,2011-03-08,0.0
132,2m9TLj1eU3qZT895FOIm0v,Degg Gui (feat. Flavia Coelho & Fixi),Cheikh Lô,afrobeat,45.0,0.605,0.749,0.543,0.00184,0.227,0.04,228782.0,5.0,-10.006,1.0,121.523,0.942,78.0,2015-02-16,0.0
133,50NpA6zDRXZuy5RgSkUTfv,Work It Out,Thee Commons,afrobeat,30.0,0.0373,0.665,0.734,0.000721,0.109,0.0376,163270.0,7.0,-7.22,1.0,126.204,0.78,79.0,2018-09-14,0.0
134,29qHvt5WRMBnJbHkeKD8z9,Uzi (Pinky Ring),El Michels Affair,afrobeat,38.0,0.00478,0.758,0.692,0.919,0.0662,0.064,192040.0,1.0,-9.865,1.0,109.21,0.556,79.0,2012-09-25,0.0
135,73X2gjjjxRjGTngVSkPLXV,The Way To Nice,Mulatu Astatke,afrobeat,28.0,0.879,0.704,0.558,0.379,0.073,0.0335,309373.0,3.0,-9.389,1.0,119.918,0.582,79.0,2010-03-29,0.0
136,0tJS4YyR9gNqIVqg6FlKyJ,Borrow,The Meters,afrobeat,27.0,0.0794,0.73,0.578,0.537,0.0745,0.0507,131560.0,0.0,-13.649,1.0,82.028,0.698,79.0,2020-04-03,0.0
137,7fAwpUdsVxQZ946b7PmVfe,Sanza nocturne,Francis Bebey,afrobeat,37.0,0.944,0.555,0.813,0.946,0.0823,0.224,351066.0,7.0,-8.137,1.0,193.663,0.564,79.0,2014-10-13,0.0
138,7HgzlseMsAGrRH0bQCb7wL,Yèkatit (February),Mulatu Astatke,afrobeat,32.0,0.583,0.674,0.543,0.415,0.0822,0.0395,237813.0,5.0,-10.978,1.0,86.438,0.835,79.0,1998-10-06,0.0
139,2B5JSWxGkEog4QcZb27NOp,Fairies Wear Boots,Brownout,afrobeat,31.0,0.00203,0.352,0.857,0.0285,0.119,0.0831,413438.0,5.0,-5.81,1.0,144.746,0.57,79.0,2016-10-28,0.0
140,4r0Htt3wv9Am8lThl3Hrz8,Moving On,Tony Allen,afrobeat,37.0,0.0724,0.756,0.978,0.599,0.064,0.0305,400786.0,5.0,-5.444,0.0,106.014,0.919,78.0,2014-10-20,0.0
141,5GhrRWZZez52XUAlZ3aHRE,Allah Uya,Ali Farka Touré,afrobeat,28.0,0.873,0.607,0.545,0.00914,0.132,0.107,271280.0,4.0,-11.564,1.0,86.39,0.577,78.0,1999-01-01,0.0
142,6yM82PxMywRHehdoQgQT8p,Lagos Sisi,Bola Johnson,afrobeat,38.0,0.147,0.718,0.626,0.00207,0.0994,0.0604,203040.0,10.0,-9.049,0.0,107.288,0.662,79.0,2010-10-04,0.0
143,7cazyJHbWwZ25IDiKxJJoW,Liiti Liiti,Orchestra Baobab,afrobeat,34.0,0.424,0.643,0.589,0.731,0.0718,0.0657,399040.0,7.0,-8.635,1.0,123.425,0.903,78.0,2007-01-01,0.0
144,6cBhKpoE1GNqEtwqGScyBy,Brothers On The Slide,Cymande,afrobeat,60.0,0.3,0.789,0.602,0.00549,0.0737,0.198,251400.0,7.0,-10.192,0.0,109.923,0.804,79.0,2013-08-16,0.0
145,56K7H3Ipsce0Csn2v4u8kZ,Ruby,Ali Farka Touré,afrobeat,55.0,0.802,0.361,0.31,0.687,0.128,0.0398,355840.0,9.0,-12.102,1.0,177.659,0.408,78.0,2010-02-22,0.0
146,2ULadsNUyftKeLQ0jBm6Ob,These Are The JB's - Pt. 1 & 2,The J.B.'s,afrobeat,30.0,0.63,0.877,0.588,0.808,0.0693,0.0495,285298.0,4.0,-9.248,0.0,121.629,0.659,79.0,2015-01-01,0.0
147,4WfzRSiFd1ZlcIPLYAjLgg,Millionaire,Plastilina Mosh,afrobeat,52.0,0.0847,0.815,0.753,0.191,0.0599,0.0889,210653.0,7.0,-7.1,1.0,93.564,0.89,78.0,2006-01-01,1.0
148,5P79h7NLD3zIpkomzFaMWy,Joromi,Sir Victor Uwaifo,afrobeat,28.0,0.281,0.709,0.495,0.00416,0.0898,0.066,187160.0,10.0,-7.68,1.0,104.907,0.802,79.0,2009-03-16,0.0
149,4H75kY7j7HYWBRjkGhkEQS,Funkify Your Life,The Meters,afrobeat,29.0,0.162,0.715,0.924,0.0936,0.0779,0.0563,340386.0,4.0,-11.09,0.0,159.234,0.763,79.0,1995,0.0
150,71A8gS15Uf2KMqYZChW54f,Ghost Talk,The Budos Band,afrobeat,29.0,0.0114,0.52,0.656,0.856,0.124,0.0324,213973.0,4.0,-10.117,1.0,99.122,0.247,79.0,2019-04-12,0.0
151,6hEwDq8X36S7ZHWIUR4gjb,Celestial Blues,The Souljazz Orchestra,afrobeat,33.0,0.379,0.771,0.67,0.0326,0.0891,0.104,351520.0,0.0,-6.708,1.0,92.022,0.481,79.0,2014-02-24,0.0
152,3Viw8eAtbgaTRoTTGZmf4T,Winter Song,The Heliocentrics,afrobeat,34.0,0.207,0.583,0.847,0.88,0.235,0.0401,295920.0,9.0,-9.279,1.0,79.13,0.636,78.0,2007-09-25,0.0
153,2haiplciXpBvIIhNps9xdV,Mpondolo,Rikki Ililonga,afrobeat,33.0,0.702,0.605,0.665,0.0017,0.235,0.0409,475439.0,7.0,-8.15,1.0,118.135,0.952,78.0,2010-11-23,0.0
154,1UIqpCB0b56K7U0JJPfskN,Spies Are Watching Me,Voilaaa,afrobeat,48.0,0.0395,0.892,0.708,0.00147,0.0335,0.0782,432963.0,4.0,-9.041,0.0,127.002,0.949,79.0,2015-10-23,0.0
155,1PJQ2bQC60SmUqJrRyLDB3,Papa Was A Rolling Stone,Roy Ayers,afrobeat,34.0,0.261,0.609,0.605,0.822,0.127,0.0353,333173.0,1.0,-10.863,1.0,128.434,0.748,61.0,1973-01-01,0.0
156,6YPwVMy9U1zFC1KjkyP61j,Go Back,Tony Allen,afrobeat,54.0,0.0568,0.678,0.905,0.0239,0.24,0.0784,243786.0,7.0,-5.526,0.0,90.092,0.898,78.0,2015-02-02,0.0
157,2irFN8es5ACaFFLMT4MWp9,Gbalo-Alogbalo,Lijadu Sisters,afrobeat,15.0,0.371,0.778,0.57,0.00466,0.136,0.173,195706.0,1.0,-13.049,1.0,105.444,0.891,1.0,1979-01-01,0.0
158,0l55TvrioPqvyEVPZ9yXA3,Cissy Strut,The Meters,afrobeat,22.0,0.106,0.521,0.799,0.732,0.332,0.097,185226.0,0.0,-11.993,1.0,175.921,0.709,79.0,2005-03-29,0.0
159,1qX4U9FNeR1E7vrAcWmLya,Mulatu,Mulatu Astatke,afrobeat,33.0,0.508,0.463,0.406,0.182,0.128,0.0602,301746.0,1.0,-15.143,1.0,155.862,0.722,79.0,1969,0.0
160,3uGcH4TIYERzLF2JzVxZHc,Jeje,Limoblaze,afrobeat,35.0,0.389,0.654,0.614,0.0,0.0777,0.181,205531.0,8.0,-7.143,1.0,92.1,0.566,79.0,2019-12-13,0.0
161,52jO4Ri5cFPEX9eQ9rFyBX,I Got 2,Jor'dan Armstrong,afrobeat,27.0,0.213,0.743,0.691,0.0,0.292,0.0529,214673.0,7.0,-5.146,1.0,97.513,0.553,79.0,2015-03-31,0.0
162,6BgTjipp54WNPNP1u4eT9A,De Mar a Mar,Ondatrópica,afrobeat,30.0,0.312,0.66,0.72,9.47e-06,0.652,0.0812,264800.0,9.0,-10.667,1.0,99.736,0.924,78.0,2017-03-10,0.0
163,7IoyhpPliVPrqh4isBy30c,Already Doin It,Orgone,afrobeat,21.0,0.282,0.793,0.822,0.847,0.0547,0.0576,309280.0,4.0,-5.996,0.0,96.517,0.787,79.0,2008-01-01,0.0
164,5a42YtdB4TY0yzwurELbPV,The Quest,Afro Cult Foundation,afrobeat,35.0,0.791,0.608,0.5,0.87,0.107,0.073,492280.0,0.0,-9.93,1.0,99.406,0.559,79.0,2011-07-17,0.0
165,2xDrQ02k03iUWxHEKwuOhb,Aihe Ni Kpe We,T. P. Orchestre Poly-Rythmo,afrobeat,29.0,0.0813,0.645,0.863,0.0604,0.285,0.0456,432213.0,6.0,-9.365,0.0,114.625,0.627,79.0,2011,0.0
166,28tGjYm9jzt06lTTxJbKtz,Open & Close,Fela Kuti,afrobeat,22.0,0.0795,0.702,0.771,0.477,0.153,0.0776,893880.0,10.0,-8.618,0.0,106.072,0.717,1.0,1971-01-01,0.0
167,75eLECFLTSH7MawFtzgcDf,Tenere Taqhim Tossam,Tinariwen,afrobeat,26.0,0.812,0.754,0.794,0.00174,0.105,0.106,253453.0,11.0,-8.199,0.0,98.814,0.871,2.0,2011-08-30,0.0
168,76kHV1r1GV8b4E712XcND4,I Got Burned (feat. Tim Rogers),The Bamboos,afrobeat,32.0,0.0435,0.759,0.738,8.87e-05,0.23,0.051,260853.0,9.0,-5.255,0.0,120.038,0.771,2.0,2006,0.0
169,4aXUfJNqlJepapjas3LSlY,Idle Time - Lack of Afro Remix,The New Mastersounds,afrobeat,39.0,0.49,0.784,0.593,0.0,0.114,0.147,311626.0,1.0,-6.698,1.0,94.808,0.723,79.0,2007-10-22,0.0
170,2nKTBvKyRwornO9FmHaCMS,Tambalea (feat. Lido Pimienta & Ceci Bastida),Niña Dioz,afrobeat,28.0,0.171,0.791,0.575,0.0,0.101,0.0877,241966.0,8.0,-5.222,0.0,135.958,0.661,79.0,2018-04-06,1.0
171,0CZ4q7Bwcy2jXsC7Km2ApJ,The Uncertainty Principle,The Heliocentrics,afrobeat,36.0,0.00731,0.326,0.522,0.934,0.16,0.0787,331453.0,10.0,-12.07,0.0,131.546,0.196,79.0,2017-05-26,0.0
172,64bUoPrhXQYwSECqVRCLci,Espiral de Ilusão,Criolo,afrobeat,44.0,0.881,0.776,0.314,0.000723,0.139,0.034,220800.0,2.0,-9.513,1.0,124.054,0.476,79.0,2017-04-28,0.0
173,1B1MvJsEiJkO2SLKP2sNtY,The Beast,Ikebe Shakedown,afrobeat,22.0,0.214,0.734,0.621,0.0836,0.0678,0.0898,225466.0,9.0,-8.022,0.0,153.263,0.869,79.0,2014-04-15,0.0
174,5OtA7m0x7UQY9KuwUbd2JY,Break Through,The Funkees,afrobeat,34.0,0.436,0.558,0.762,0.0251,0.112,0.137,209680.0,10.0,-9.755,0.0,91.542,0.587,79.0,2012-03-19,0.0
175,0Bbnafg5IkDi8wUac4yoEa,Get a Grip,Shuggie Otis,afrobeat,34.0,0.0547,0.488,0.591,0.897,0.161,0.0274,300000.0,11.0,-11.501,0.0,94.379,0.693,79.0,2018-04-20,0.0
176,0J3d7RX3QVjjT3LDdBQEqJ,You Should Know,Jor'dan Armstrong,afrobeat,23.0,0.0444,0.393,0.616,0.0,0.152,0.0428,239866.0,7.0,-7.564,1.0,97.458,0.275,79.0,2015-03-31,0.0
177,1GYqLlsektdwKzrAWB08Ae,Good Name,William Onyeabor,afrobeat,31.0,0.348,0.75,0.926,0.801,0.192,0.0428,605853.0,5.0,-4.966,0.0,123.875,0.97,41.0,2013-10-29,0.0
178,4Jg3tHld0hPQE0tWdkIyBz,Anything,CalledOut Music,afrobeat,31.0,0.269,0.684,0.769,0.0,0.368,0.0856,169419.0,11.0,-5.166,1.0,99.925,0.502,79.0,2020-05-01,0.0
179,39M353KyEDfl468Bm69s3L,Simbo,Ali Farka Touré,afrobeat,33.0,0.79,0.52,0.383,0.821,0.0809,0.0338,239173.0,5.0,-11.835,1.0,89.983,0.724,78.0,2005-06-27,0.0
180,0RLVQyTdynfHhCCTtJ2uYu,Cabbage Alley - Remastered Version,The Meters,afrobeat,22.0,0.437,0.541,0.814,0.0202,0.12,0.0439,210200.0,5.0,-11.27,1.0,188.652,0.967,79.0,1997,0.0
181,26F94j1ki7Fus2DEFuSDg3,Fencewalk,Mandrill,afrobeat,31.0,0.314,0.587,0.591,0.0661,0.0681,0.0594,332173.0,7.0,-10.735,1.0,105.831,0.961,3.0,1975,0.0
182,5y5fR0Yec0n0eu5bn3eczY,Everybody's Talking,Ernest Ranglin,afrobeat,26.0,0.373,0.696,0.462,0.882,0.238,0.0394,151000.0,5.0,-16.089,1.0,129.684,0.969,46.0,2016-11-03,0.0
183,7hJRXPUNBuTfQvPRy8duzL,Bofou Safou,Amadou & Mariam,afrobeat,46.0,0.498,0.792,0.545,0.00201,0.105,0.0329,190066.0,7.0,-7.83,1.0,118.025,0.599,79.0,2017-09-22,0.0
184,6Ld1Awy03zgOh8jf5m51vM,Garsore Waa Ilaah,Dur-Dur Band,afrobeat,32.0,0.792,0.648,0.469,0.934,0.0932,0.0586,402091.0,2.0,-10.626,1.0,166.892,0.956,79.0,2013-03-19,0.0
185,2qWDv8zJ4xRQWMT6BSjCNk,This Hustling World,Gyedu-Blay Ambolley,afrobeat,30.0,0.721,0.697,0.534,1.29e-05,0.32,0.0567,258577.0,7.0,-10.826,0.0,110.378,0.781,79.0,2012-10-15,0.0
186,3PieIyWGVLgVGd5qjviX2D,Victory - Instrumental,Ebo Taylor,afrobeat,24.0,0.124,0.848,0.887,0.85,0.196,0.0548,204567.0,7.0,-5.888,1.0,100.885,0.795,79.0,2010-10-25,0.0
187,6umpYOXkeS9e4muZebMSRF,Anthracite,Cymande,afrobeat,30.0,0.668,0.633,0.508,0.754,0.144,0.0374,333120.0,5.0,-12.148,1.0,140.911,0.896,79.0,2013-08-09,0.0
188,3XXpMLwSvZcRFSHxBXsgoB,La La La,Segun Bucknor & His Revolution,afrobeat,31.0,0.172,0.678,0.815,7.2e-05,0.179,0.127,208680.0,8.0,-5.096,0.0,121.097,0.816,79.0,2009-03-23,0.0
189,1kKvcinRJW5ci22gnTYNq6,Don't Go Lose It Baby,Hugh Masekela,afrobeat,37.0,0.0848,0.712,0.95,4.62e-05,0.213,0.0429,413560.0,10.0,-4.28,0.0,116.036,0.921,79.0,2015-04-24,0.0
190,18KoaDzZsY79E3WWggcvTE,African Man,Tony Allen,afrobeat,33.0,0.106,0.692,0.98,0.795,0.285,0.0776,303133.0,4.0,-4.335,0.0,114.956,0.686,78.0,2014-10-20,0.0
191,4l8N1IPZW1NpL4RnWbCiAj,We Live In Peace,Marijata,afrobeat,30.0,0.0769,0.655,0.736,0.0433,0.248,0.0719,249306.0,5.0,-14.449,1.0,123.822,0.532,79.0,1976,0.0
192,0yv682lt6VTVGlZqt6d9tS,Kwajilori,Roy Ayers,afrobeat,24.0,0.0981,0.717,0.883,0.00203,0.155,0.0443,330093.0,5.0,-7.364,1.0,114.814,0.961,79.0,2018-12-01,0.0
193,6JAyoXUXt5RrAFuQzHeZYj,Criminology,El Michels Affair,afrobeat,33.0,0.0272,0.829,0.419,0.852,0.0826,0.0341,95253.0,7.0,-6.749,0.0,102.062,0.511,79.0,2012-09-25,0.0
194,56z22nh9bb2tkWpvdPXlza,You're the Kind of Girl,Lee Fields & The Expressions,afrobeat,34.0,0.171,0.665,0.761,0.0,0.123,0.0571,241026.0,1.0,-6.476,0.0,98.287,0.526,76.0,2012-03-13,0.0
195,4RleMwhyCRj7vb4vY5CjlR,Stop That Train,Ernest Ranglin,afrobeat,24.0,0.297,0.766,0.375,0.863,0.128,0.0764,336933.0,5.0,-13.456,1.0,81.624,0.62,69.0,1997-01-01,0.0
196,2ux9ByQoKx8MMV3DlGsnZq,Asiyo Bellema feat. Frank Holder & Niaaza Alsherif,Mulatu Astatke,afrobeat,31.0,0.576,0.544,0.787,0.0141,0.0955,0.132,172466.0,9.0,-9.236,1.0,138.422,0.78,79.0,1969,0.0
197,2oza1Ul6ovDgMCGbQV3vME,The Enchanter,The Budos Band,afrobeat,29.0,0.00064,0.495,0.547,0.854,0.0984,0.0312,238333.0,9.0,-10.592,0.0,116.196,0.304,79.0,2019-04-12,0.0
198,6KKIxIWUL2dOn4CxmvY0H9,El Avión Se Cae,Calle 13,afrobeat,22.0,0.0024,0.759,0.78,0.0506,0.321,0.0385,257693.0,0.0,-8.007,1.0,125.05,0.51,79.0,2007-04-23,1.0
199,6sKKGGCuMDKiP9HProsMah,Baile De Los Pobres,Calle 13,afrobeat,59.0,0.138,0.686,0.84,2.35e-06,0.133,0.164,207986.0,11.0,-6.265,0.0,179.939,0.492,78.0,2010-11-19,0.0
200,1lo9k4PrxFd5Np4cAxXoKo,Hurt,Nine Inch Nails,alt-rock,58.0,0.773,0.49,0.158,0.0227,0.121,0.04,375933.0,9.0,-18.148,1.0,79.833,0.0826,3.0,1994-01-01,0.0
201,5YUJMvTg4AWHKjqQidTsGK,Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,Buzzcocks,alt-rock,64.0,0.000862,0.266,0.831,0.0,0.0555,0.0453,163693.0,4.0,-9.07,1.0,175.514,0.778,79.0,1978,0.0
202,6VuUMo1TusnqBxLTnr3hOI,Brillas,León Larregui,alt-rock,73.0,0.376,0.625,0.433,0.00103,0.248,0.0366,226186.0,9.0,-12.963,1.0,93.041,0.274,78.0,2012-01-01,0.0
203,71hhuJLNpxBQLSbbQ6ZWr4,Body Talks (feat. Kesha),The Struts,alt-rock,62.0,0.00592,0.537,0.92,0.0,0.34,0.274,177159.0,10.0,-3.438,0.0,185.703,0.843,79.0,2018-10-19,0.0
204,7y9l4rJLsXQMHciCNSgZmi,Back from the Dead,Skillet,alt-rock,60.0,0.00642,0.571,0.967,5.8e-06,0.227,0.0716,213586.0,9.0,-3.717,1.0,161.962,0.712,79.0,2016-08-05,0.0
205,65Ce0h4SA18GuH6nuI1QWe,On And On,The Score,alt-rock,60.0,0.0387,0.53,0.727,0.0,0.212,0.0441,215706.0,1.0,-5.179,0.0,76.943,0.385,79.0,2017-10-13,0.0
206,2xVyWv5f31wI37XeYbXjWJ,Bulletproof (with XYLØ),The Score,alt-rock,62.0,0.0117,0.548,0.714,0.0,0.132,0.086,190106.0,2.0,-6.207,1.0,77.683,0.533,79.0,2019-12-13,0.0
207,6q4XLE5WeOBWftoc9gTl2P,No Surprise,Daughtry,alt-rock,59.0,0.00741,0.508,0.823,0.0,0.104,0.031,270640.0,3.0,-3.711,1.0,95.98,0.152,77.0,2006,0.0
208,7vjzFWG4neQ9YYMN9yZ9hr,Helicopter,Bloc Party,alt-rock,57.0,0.000139,0.47,0.952,0.00283,0.386,0.134,220573.0,11.0,-3.641,0.0,170.058,0.398,17.0,2005-03-22,0.0
209,3msS7xaelR4Oa0n7IwHkgF,So Tied Up,Cold War Kids,alt-rock,58.0,0.0309,0.587,0.894,2.15e-05,0.179,0.0402,189506.0,0.0,-4.184,0.0,104.993,0.81,79.0,2017-04-07,0.0
210,1f2nJKg780VxYIveVq6Xej,South Of Heaven,Slayer,alt-rock,55.0,0.000155,0.314,0.991,0.0477,0.0968,0.318,298533.0,5.0,-3.867,0.0,138.975,0.0395,3.0,1988-01-01,1.0
211,2qKTOaX1ZeMWn3aKhpxkz5,Round And Round,Ariel Pink,alt-rock,57.0,0.358,0.665,0.59,0.628,0.564,0.0257,308680.0,1.0,-6.831,0.0,110.069,0.577,79.0,2010-06-07,0.0
212,5BrxQCdse2b424hlurCvGz,Breathe Into Me,Red,alt-rock,56.0,0.000997,0.32,0.91,0.0,0.16,0.114,214373.0,9.0,-5.321,1.0,165.943,0.22,76.0,2006-06-06,0.0
213,4iwChnVkJz2STSniIn3QMR,Level,The Raconteurs,alt-rock,54.0,0.101,0.519,0.666,0.346,0.118,0.0645,141160.0,1.0,-9.732,1.0,146.467,0.274,78.0,2006,0.0
214,14ny3vlL25p6Vix2Sb8k1b,Do It All The Time,I DONT KNOW HOW BUT THEY FOUND ME,alt-rock,64.0,0.106,0.795,0.597,0.0,0.113,0.0327,167803.0,11.0,-6.395,0.0,110.014,0.849,79.0,2018-08-24,0.0
215,4PX6YOc2ysHxiBqwNNca2F,In Chains,Shaman's Harvest,alt-rock,55.0,0.00334,0.464,0.728,0.0,0.218,0.0372,249146.0,11.0,-5.127,0.0,142.145,0.26,79.0,2014-09-12,0.0
216,6n01vQklESLKTMry9VcEFV,Believer,Rhett Walker,alt-rock,60.0,0.0215,0.527,0.669,0.0,0.157,0.0274,202943.0,3.0,-5.073,1.0,86.999,0.273,79.0,2019-05-24,0.0
217,0pBLfQ5JBjh12H6DGZjMwM,Elevate,St. Lucia,alt-rock,54.0,0.00767,0.541,0.982,0.000809,0.291,0.106,308360.0,2.0,-4.908,1.0,104.035,0.723,79.0,2012,0.0
218,1JQr89uc6xVkIwfS09ct8K,Good Feeling,311,alt-rock,56.0,0.00127,0.687,0.898,0.000444,0.0743,0.0464,203912.0,4.0,-3.926,0.0,100.014,0.436,78.0,2019-07-12,0.0
219,7bEDDsy2LFC0KSqhZp5nPE,Sweet Disaster,DREAMERS,alt-rock,61.0,0.00794,0.515,0.821,0.0,0.0787,0.0309,205173.0,0.0,-2.333,1.0,86.995,0.425,77.0,2016-08-26,0.0
220,5267gVdYWrLoz6ClOhlqmE,Blue Monday,Orgy,alt-rock,60.0,8.65e-05,0.589,0.696,3.43e-05,0.0779,0.034,267000.0,8.0,-8.109,1.0,129.833,0.938,79.0,1998-08-18,0.0
221,6WmIyn2fx1PKQ0XDpYj4VR,Love It If We Made It,The 1975,alt-rock,72.0,0.000607,0.472,0.745,2.74e-05,0.0957,0.0356,252925.0,4.0,-5.297,1.0,180.06,0.0631,77.0,2018-11-30,1.0
222,0LWINYMC4s8QTdDSb1B3Q3,Hanginaround,Counting Crows,alt-rock,57.0,0.295,0.503,0.785,0.0,0.744,0.0743,247333.0,0.0,-6.571,1.0,91.464,0.734,79.0,1999,0.0
223,6zxuYksXOARe4llokrpi5k,Dragonfly,Shaman's Harvest,alt-rock,54.0,0.0019,0.558,0.742,5.69e-05,0.0556,0.0369,179173.0,6.0,-4.531,1.0,139.933,0.265,79.0,2009,0.0
224,07BuyVse8pYAWd9DXD7B2D,Day Of The Dead,Hollywood Undead,alt-rock,64.0,0.000831,0.536,0.968,3.05e-05,0.092,0.0891,235240.0,6.0,-2.373,0.0,86.036,0.57,79.0,2015-03-31,0.0
225,4e9eGQYsOiBcftrWXwsVco,Aerials,System Of A Down,alt-rock,73.0,0.000918,0.364,0.922,0.035,0.0696,0.0566,235053.0,0.0,-4.217,0.0,79.342,0.227,79.0,2001-09-04,0.0
226,045sp2JToyTaaKyXkGejPy,Fake Plastic Trees,Radiohead,alt-rock,70.0,0.167,0.454,0.229,0.102,0.202,0.0297,290706.0,2.0,-12.592,1.0,73.552,0.134,79.0,1995-03-28,0.0
227,0psB5QzGb4653K0uaPgEyh,Suck My Kiss,Red Hot Chili Peppers,alt-rock,64.0,0.000617,0.623,0.936,9.86e-05,0.269,0.0528,217133.0,0.0,-9.955,1.0,101.514,0.705,79.0,1991-09-24,1.0
228,4nrWU5PRlFJubLjahofpOU,Gravity,Papa Roach,alt-rock,57.0,0.00753,0.567,0.922,0.0,0.107,0.21,244448.0,1.0,-3.896,1.0,85.968,0.635,79.0,2015-01-27,0.0
229,165lX6DbMhTzqODVZKLmkm,Apartment,Young the Giant,alt-rock,56.0,0.00686,0.57,0.733,0.000131,0.21,0.0306,235800.0,2.0,-7.194,1.0,109.97,0.334,65.0,2011,0.0
230,3bE5slaVEfaDreqARl6k4M,Yellow Ledbetter,Pearl Jam,alt-rock,69.0,0.29,0.504,0.354,4.71e-06,0.157,0.0339,303586.0,4.0,-11.3,1.0,140.87,0.292,77.0,1991,0.0
231,0XMQuzgUJu7AjruBHzTg4Z,God Only Knows (Timbaland Remix),for KING & COUNTRY,alt-rock,58.0,0.208,0.7,0.487,0.0,0.11,0.0486,215020.0,11.0,-5.437,0.0,143.964,0.363,79.0,2019-06-14,0.0
232,3ItzRpwvKtkDSNdRSjXu7Z,Chelsea Dagger,The Fratellis,alt-rock,60.0,0.0505,0.512,0.817,0.0,0.0775,0.142,215173.0,7.0,-3.154,1.0,154.607,0.552,2.0,2007-01-01,0.0
233,64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,alt-rock,78.0,0.00316,0.458,0.795,0.000202,0.0756,0.0574,255373.0,0.0,-3.265,1.0,123.229,0.513,77.0,1999-06-08,0.0
